Cert_ID,St_ID,Platform,Cost,Duration,Date
27406,37849,FutureLearn,1.1,11,7/15/2024
27407,37850,edX,13.72,12,11/5/2022
27408,37852,Coursera,7.61,7,9/9/2021
27409,37853,LinkedIn Learning,23.51,1,11/1/2023
27410,37854,Udemy,21.81,3,8/1/2022
27411,37855,Udemy,15.52,12,11/27/2023
27412,37856,Coursera,1.56,7,5/10/2023
27413,37858,LinkedIn Learning,10.62,12,12/11/2020
27414,37860,FutureLearn,23.18,10,9/3/2022
27415,37861,Udemy,6.79,10,10/23/2020
27416,37862,FutureLearn,10.38,11,12/30/2023
27417,37863,LinkedIn Learning,20.39,11,2/28/2023
27418,37866,FutureLearn,5.28,3,7/20/2024
27419,37867,Udemy,10.61,5,3/9/2020
27420,37868,Coursera,10.07,5,2/10/2020
27421,37871,edX,19.99,3,5/21/2024
27422,37872,Coursera,11.28,3,12/4/2021
27423,37873,edX,11.03,6,10/7/2020
27424,37874,LinkedIn Learning,6.98,1,3/2/2021
27425,37875,Udemy,13.7,8,5/15/2021
27426,37877,Coursera,8.54,1,8/28/2020
27427,37878,FutureLearn,19.34,6,2/4/2021
27428,37879,FutureLearn,5.73,11,10/15/2024
27429,37880,Coursera,7.33,5,9/26/2023
27430,37882,LinkedIn Learning,22.38,5,12/18/2023
27431,37884,edX,19.42,3,8/6/2023
27432,37885,Coursera,21.76,4,10/14/2024
27433,37887,FutureLearn,14.96,10,12/6/2023
27434,37889,LinkedIn Learning,16.48,10,12/2/2024
27435,37890,FutureLearn,11.98,16,7/7/2024
27436,37891,LinkedIn Learning,1.88,8,12/21/2020
27437,37893,FutureLearn,2.62,14,8/9/2021
27438,37894,Coursera,7.49,11,4/11/2020
27439,37895,LinkedIn Learning,0.65,2,8/3/2020
27440,37897,FutureLearn,12.13,16,2/18/2020
27441,37899,Coursera,12.49,6,12/17/2023
27442,37900,edX,3.28,8,5/28/2024
27443,37901,LinkedIn Learning,24.54,14,11/8/2021
27444,37902,edX,2.99,7,10/17/2024
27445,37904,edX,9.99,12,6/11/2024
27446,37905,Coursera,16.94,6,6/30/2023
27447,37906,Coursera,11.98,5,5/5/2021
27448,37908,FutureLearn,3.09,8,11/14/2022
27449,37910,Udemy,15.46,10,12/11/2023
27450,37911,Udemy,21.1,3,8/7/2024
27451,37914,LinkedIn Learning,22.77,3,11/13/2020
27452,37915,FutureLearn,1.3,5,7/2/2023
27453,37916,Coursera,19.6,16,1/15/2021
27454,37917,FutureLearn,4.19,16,7/16/2022
27455,37918,edX,14.97,12,5/11/2023
27456,37921,Coursera,22.57,16,11/27/2024
27457,37922,LinkedIn Learning,14.08,16,4/5/2023
27458,37923,Udemy,7,13,1/9/2024
27459,37925,LinkedIn Learning,22.78,2,2/21/2022
27460,37928,Coursera,20.19,4,6/2/2022
27461,37930,FutureLearn,0.83,7,1/11/2021
27462,37931,FutureLearn,18.04,15,6/21/2022
27463,37932,FutureLearn,13.59,12,9/14/2023
27464,37934,edX,2.56,16,5/25/2022
27465,37935,edX,24.32,16,12/27/2024
27466,37936,Coursera,5.44,10,8/2/2021
27467,37937,LinkedIn Learning,9,12,8/2/2021
27468,37938,Coursera,11.69,13,12/6/2022
27469,37941,Coursera,3.02,12,9/22/2020
27470,37942,FutureLearn,16.61,11,12/23/2024
27471,37944,Udemy,9.63,6,7/5/2024
27472,37945,Udemy,3.02,12,7/16/2024
27473,37947,edX,14.98,7,2/14/2020
27474,37949,FutureLearn,3.3,16,9/14/2022
27475,37952,Udemy,22.68,16,10/30/2020
27476,37953,LinkedIn Learning,12.18,5,5/18/2022
27477,37954,edX,2.04,9,5/2/2024
27478,37955,edX,10.72,9,12/6/2022
27479,37956,FutureLearn,4.52,12,10/7/2021
27480,37957,LinkedIn Learning,2.49,3,4/25/2023
27481,37958,FutureLearn,5.38,13,8/1/2024
27482,37961,Udemy,24.17,12,3/2/2022
27483,37963,LinkedIn Learning,2.52,15,4/24/2022
27484,37964,edX,16.18,11,9/15/2020
27485,37966,LinkedIn Learning,6.69,9,11/11/2024
27486,37967,FutureLearn,15.14,15,8/20/2024
27487,37969,Coursera,16.89,16,8/5/2024
27488,37970,edX,5.24,11,1/23/2021
27489,37971,edX,9.89,11,7/4/2024
27490,37974,Udemy,15.21,12,11/4/2024
27491,37976,LinkedIn Learning,4.16,7,5/24/2023
27492,37978,edX,23.6,13,1/10/2021
27493,37980,FutureLearn,0.03,11,2/27/2024
27494,37981,LinkedIn Learning,23.65,7,3/14/2021
27495,37982,Coursera,12.02,14,8/7/2024
27496,37983,FutureLearn,18.77,2,11/22/2024
27497,37985,edX,16.56,15,6/6/2022
27498,37987,Coursera,6.88,4,10/6/2022
27499,37989,edX,1.67,8,8/30/2022
27500,37991,LinkedIn Learning,4.53,4,5/31/2024
27501,37992,Coursera,0.02,11,8/21/2024
27502,37993,Udemy,0.63,4,1/22/2022
27503,37994,LinkedIn Learning,8.55,3,5/30/2021
27504,37995,Coursera,14.93,12,1/8/2024
27505,37996,edX,11.17,8,4/5/2024
27506,37997,LinkedIn Learning,7.84,6,6/20/2023
27507,37998,Udemy,21.7,5,9/19/2023
27508,38000,edX,12.62,2,7/8/2021
27509,38002,Udemy,1.33,14,8/2/2021
27510,38003,Udemy,9.44,5,7/26/2022
27511,38004,edX,13.39,1,10/10/2024
27512,38005,edX,13.53,14,9/5/2024
27513,38006,edX,8.64,9,10/19/2024
27514,38007,edX,11.41,7,12/6/2021
27515,38008,FutureLearn,10.85,5,10/19/2020
27516,38009,Udemy,9.26,5,9/26/2021
27517,38010,LinkedIn Learning,0.55,11,11/20/2022
27518,38011,edX,8.45,7,4/14/2022
27519,38014,Coursera,4.77,4,12/19/2020
27520,38015,edX,11.6,5,9/17/2024
27521,38016,Udemy,11.64,1,4/6/2023
27522,38017,Udemy,12.43,11,10/31/2022
27523,38019,Udemy,17.36,2,11/4/2023
27524,38020,Coursera,17.59,13,1/25/2021
27525,38021,Udemy,7.16,10,1/17/2021
27526,38024,Coursera,1.24,1,2/4/2022
27527,38026,edX,9.31,13,10/6/2022
27528,38027,LinkedIn Learning,24.61,8,1/15/2021
27529,38030,edX,14.45,9,12/22/2023
27530,38031,Udemy,6.1,7,8/26/2020
27531,38033,Coursera,4.96,14,3/25/2021
27532,38034,LinkedIn Learning,11.91,13,1/4/2020
27533,38035,Coursera,20.05,16,2/5/2020
27534,38037,FutureLearn,2.24,1,5/30/2023
27535,38039,edX,9.83,5,10/2/2020
27536,38041,edX,13.17,9,7/28/2022
27537,38042,edX,12.67,12,8/8/2021
27538,38043,Udemy,16.44,7,7/17/2023
27539,38045,FutureLearn,6.54,11,11/7/2020
27540,38046,Udemy,7.26,12,5/4/2022
27541,38047,FutureLearn,10.67,11,9/21/2024
27542,38048,edX,13.34,4,2/13/2022
27543,38049,LinkedIn Learning,1.79,9,5/27/2021
27544,38050,LinkedIn Learning,4.57,14,4/6/2020
27545,38051,FutureLearn,9.32,11,10/16/2020
27546,38052,Udemy,4.19,7,12/31/2020
27547,38053,FutureLearn,15.75,13,5/6/2020
27548,38054,Coursera,10.15,16,12/27/2020
27549,38056,FutureLearn,18.32,3,9/20/2022
27550,38059,FutureLearn,15.2,12,8/26/2023
27551,38062,Coursera,11.68,8,2/3/2022
27552,38063,Coursera,21.18,3,4/21/2021
27553,38064,FutureLearn,13.21,8,5/15/2020
27554,38065,LinkedIn Learning,2.81,13,9/4/2021
27555,38066,edX,11.04,16,6/14/2023
27556,38067,FutureLearn,3,4,9/12/2020
27557,38068,edX,24.57,5,10/26/2024
27558,38069,FutureLearn,20.44,14,1/12/2024
27559,38071,LinkedIn Learning,8.91,16,12/27/2020
27560,38073,FutureLearn,16.02,10,8/29/2024
27561,38074,edX,8.53,8,7/27/2022
27562,38075,edX,1.56,15,12/17/2020
27563,38078,Coursera,18.14,10,4/29/2021
27564,38079,FutureLearn,16.54,6,12/25/2021
27565,38081,FutureLearn,9.93,12,7/18/2020
27566,38083,Udemy,3.05,3,8/17/2024
27567,38084,Udemy,20.19,11,3/29/2024
27568,38086,edX,10.97,1,8/20/2024
27569,38087,FutureLearn,24.16,6,5/20/2021
27570,38089,Udemy,10.73,16,2/19/2021
27571,38090,edX,14.07,7,11/9/2020
27572,38091,Coursera,6.34,11,10/1/2021
27573,38092,Udemy,24.8,14,12/4/2022
27574,38094,Udemy,22.45,8,6/24/2021
27575,38095,FutureLearn,11.61,13,11/3/2020
27576,38096,LinkedIn Learning,4.74,5,10/7/2024
27577,38098,Udemy,19.93,5,2/16/2021
27578,38099,FutureLearn,23.39,2,6/5/2020
27579,38100,FutureLearn,12.39,12,6/8/2021
27580,38101,Coursera,3.99,8,11/11/2020
27581,38103,Coursera,12.03,12,2/12/2024
27582,38104,LinkedIn Learning,20.67,15,9/16/2020
27583,38105,edX,24.76,2,10/19/2023
27584,38106,edX,2.93,5,2/1/2021
27585,38107,Udemy,22.74,10,8/12/2024
27586,38108,LinkedIn Learning,4.99,3,5/1/2023
27587,38109,LinkedIn Learning,8.81,16,12/23/2021
27588,38110,Coursera,11.48,14,1/14/2023
27589,38112,edX,22.68,3,12/13/2021
27590,38113,edX,9.59,14,4/17/2020
27591,38114,Coursera,21.99,2,12/5/2021
27592,38116,edX,7.86,5,5/10/2020
27593,38117,edX,8.82,3,6/3/2021
27594,38118,Coursera,7.09,2,6/27/2023
27595,38119,LinkedIn Learning,1.45,9,3/19/2020
27596,38121,Coursera,20.68,14,10/17/2023
27597,38122,LinkedIn Learning,12.87,13,12/7/2022
27598,38125,LinkedIn Learning,21.52,16,2/8/2020
27599,38126,Udemy,17.17,1,9/20/2021
27600,38127,LinkedIn Learning,23.48,15,3/28/2022
27601,38129,Udemy,10.38,11,8/31/2024
27602,38131,LinkedIn Learning,11.64,1,6/24/2024
27603,38132,edX,18.25,13,2/5/2023
27604,38133,Udemy,22.59,4,5/14/2023
27605,38134,LinkedIn Learning,17.03,8,12/5/2022
27606,38136,FutureLearn,2.11,7,2/4/2024
27607,38137,FutureLearn,11.82,9,4/2/2024
27608,38138,edX,5.24,13,10/16/2022
27609,38139,LinkedIn Learning,5.9,14,8/29/2020
27610,38141,LinkedIn Learning,17.33,7,12/13/2024
27611,38143,Coursera,17.93,8,8/20/2022
27612,38144,FutureLearn,6.39,14,3/29/2022
27613,38145,edX,12.75,16,4/24/2021
27614,38147,Udemy,1.33,3,7/29/2024
27615,38151,edX,17.88,3,2/18/2021
27616,38153,Coursera,1.46,13,6/28/2022
27617,38156,edX,22.7,12,6/6/2024
27618,38157,edX,4.82,16,6/26/2021
27619,38158,LinkedIn Learning,3.84,6,7/8/2023
27620,38159,FutureLearn,9.06,13,8/17/2020
27621,38160,FutureLearn,17.6,5,12/20/2022
27622,38163,Coursera,3.29,14,4/10/2024
27623,38165,Udemy,8.47,1,4/4/2020
27624,38166,Coursera,2.57,16,7/30/2023
27625,38167,FutureLearn,17.8,16,2/27/2023
27626,38168,edX,11.88,11,1/29/2021
27627,38169,edX,4.83,15,1/3/2020
27628,38171,edX,4.07,1,12/7/2023
27629,38172,LinkedIn Learning,11.55,11,7/4/2024
27630,38174,Coursera,1.98,14,4/18/2020
27631,38175,Coursera,12.32,13,12/24/2023
27632,38179,edX,10.36,14,11/15/2024
27633,38180,FutureLearn,2.28,3,7/29/2022
27634,38181,edX,5.68,5,12/28/2021
27635,38182,edX,24.44,16,1/7/2021
27636,38183,LinkedIn Learning,8.78,3,2/24/2023
27637,38185,edX,19.03,3,9/26/2024
27638,38186,LinkedIn Learning,5.22,14,11/16/2020
27639,38188,LinkedIn Learning,10.01,6,7/29/2022
27640,38189,LinkedIn Learning,23.1,10,1/29/2023
27641,38190,LinkedIn Learning,13.79,3,8/9/2021
27642,38193,Udemy,22.33,6,7/24/2020
27643,38194,Udemy,13.53,16,6/12/2021
27644,38195,Coursera,2.37,5,4/27/2023
27645,38196,FutureLearn,8.02,2,6/5/2021
27646,38197,Udemy,24.61,11,7/29/2022
27647,38198,edX,17.29,4,12/17/2024
27648,38200,FutureLearn,5.67,3,9/23/2024
27649,38203,Udemy,16.15,10,4/24/2023
27650,38204,Coursera,6.93,15,1/20/2021
27651,38205,LinkedIn Learning,20.98,8,7/14/2023
27652,38206,edX,3.27,2,5/20/2020
27653,38207,edX,21.92,13,9/30/2021
27654,38208,LinkedIn Learning,11.88,16,1/5/2020
27655,38209,Udemy,10.97,13,3/20/2021
27656,38210,FutureLearn,20.4,2,12/7/2020
27657,38211,LinkedIn Learning,16.31,14,6/9/2023
27658,38213,FutureLearn,17.38,11,8/12/2020
27659,38215,Udemy,0.9,14,10/7/2021
27660,38218,Udemy,9.97,11,1/22/2020
27661,38219,Coursera,17.01,2,11/30/2020
27662,38220,edX,8.43,5,8/31/2020
27663,38221,LinkedIn Learning,23.48,9,11/13/2023
27664,38223,Coursera,11.67,14,9/17/2024
27665,38225,Udemy,19.76,1,11/2/2021
27666,38226,LinkedIn Learning,4.66,5,2/6/2024
27667,38227,Udemy,24.19,3,2/8/2023
27668,38229,Coursera,2.51,2,7/15/2024
27669,38230,Udemy,1.5,14,4/29/2023
27670,38231,FutureLearn,13.73,13,8/2/2024
27671,38232,Udemy,13.48,14,10/22/2020
27672,38233,Udemy,23.88,5,3/9/2023
27673,38234,Coursera,2.69,15,1/20/2024
27674,38235,edX,24.18,3,3/3/2021
27675,38236,LinkedIn Learning,4.55,12,2/24/2022
27676,38237,Udemy,21.22,14,10/25/2022
27677,38238,LinkedIn Learning,0.72,9,8/21/2022
27678,38240,Coursera,0.4,6,6/11/2020
27679,38243,edX,7.76,13,9/2/2023
27680,38244,Coursera,2.44,4,1/20/2022
27681,38245,LinkedIn Learning,10.96,1,8/4/2024
27682,38246,FutureLearn,0.67,14,4/30/2023
27683,38247,Udemy,17.76,3,5/27/2024
27684,38248,edX,4.54,3,12/18/2023
27685,38249,edX,21.95,13,3/22/2020
27686,38250,edX,21.39,9,1/26/2020
27687,38251,Coursera,4.49,5,3/22/2024
27688,38252,LinkedIn Learning,9.76,3,9/23/2020
27689,38253,Coursera,18.85,11,9/18/2021
27690,38254,Coursera,24.92,15,8/15/2020
27691,38257,Udemy,2.79,10,6/23/2022
27692,38259,Coursera,16.5,8,7/17/2023
27693,38260,LinkedIn Learning,21.7,3,7/6/2024
27694,38261,FutureLearn,1.8,6,8/2/2023
27695,38263,edX,8.23,8,11/18/2020
27696,38264,FutureLearn,17.93,4,11/26/2022
27697,38265,edX,7.59,5,9/1/2023
27698,38266,Coursera,14.65,5,5/27/2021
27699,38267,Udemy,23.61,8,3/21/2023
27700,38268,FutureLearn,19.28,1,1/22/2020
27701,38270,Coursera,12.92,10,6/7/2021
27702,38271,Coursera,3.7,6,5/30/2021
27703,38272,edX,5.46,13,8/19/2024
27704,38273,Udemy,11.94,11,4/7/2021
27705,38274,Coursera,17.88,8,5/19/2024
27706,38275,edX,9.67,8,5/8/2023
27707,38277,Coursera,21.15,8,8/26/2020
27708,38278,FutureLearn,15.36,15,1/20/2021
27709,38279,Coursera,18.11,3,10/25/2024
27710,38280,Udemy,4.74,13,2/26/2022
27711,38281,FutureLearn,1.77,2,4/22/2021
27712,38282,Udemy,0.03,5,9/30/2023
27713,38283,FutureLearn,2.81,4,11/11/2020
27714,38284,Udemy,23.43,4,11/8/2021
27715,38285,LinkedIn Learning,15.2,12,9/23/2021
27716,38286,Udemy,9.14,13,10/30/2024
27717,38287,LinkedIn Learning,18.75,10,7/31/2020
27718,38288,edX,1.08,10,9/5/2020
27719,38289,Udemy,15.28,14,2/21/2022
27720,38290,Udemy,11.43,2,4/3/2021
27721,38291,edX,3.91,13,3/27/2020
27722,38292,Udemy,11.36,11,11/21/2024
27723,38294,edX,10.82,7,4/26/2022
27724,38295,Udemy,22.62,14,6/3/2021
27725,38297,LinkedIn Learning,5.07,12,4/8/2023
27726,38298,FutureLearn,22.51,11,2/21/2022
27727,38299,Coursera,24.68,2,3/21/2023
27728,38300,Coursera,10.73,12,1/21/2022
27729,38301,edX,21.74,5,3/14/2023
27730,38302,FutureLearn,22.95,15,4/21/2023
27731,38303,LinkedIn Learning,14.88,2,4/5/2022
27732,38304,LinkedIn Learning,8.94,11,3/6/2021
27733,38305,LinkedIn Learning,8.52,14,10/25/2020
27734,38306,edX,4.6,9,1/20/2022
27735,38308,Udemy,15.03,8,1/3/2021
27736,38310,FutureLearn,22.23,7,10/10/2020
27737,38311,Coursera,7.74,7,11/24/2024
27738,38312,FutureLearn,18.82,11,4/25/2022
27739,38313,edX,13.54,4,6/25/2022
27740,38315,Coursera,6.62,9,7/6/2020
27741,38317,FutureLearn,13.85,13,6/15/2020
27742,38318,FutureLearn,13.26,15,2/22/2020
27743,38319,LinkedIn Learning,8.3,6,5/7/2022
27744,38320,edX,22.66,3,6/27/2024
27745,38321,edX,23.51,1,10/4/2024
27746,38322,Udemy,4.81,5,3/27/2020
27747,38324,Udemy,18.14,12,8/3/2020
27748,38325,LinkedIn Learning,11.25,6,8/17/2021
27749,38327,edX,23.3,1,2/28/2020
27750,38330,FutureLearn,19.09,13,9/7/2022
27751,38331,Coursera,20.47,13,12/3/2022
27752,38332,Udemy,2.06,1,11/9/2022
27753,38333,edX,24.78,7,2/21/2021
27754,38336,Udemy,0.97,15,12/15/2024
27755,38337,FutureLearn,9.68,16,3/14/2021
27756,38339,Coursera,10.89,6,9/6/2023
27757,38340,LinkedIn Learning,22.98,13,9/21/2023
27758,38341,Coursera,3.03,9,5/5/2023
27759,38342,edX,5.11,13,10/18/2024
27760,38343,edX,23.72,10,4/8/2023
27761,38345,FutureLearn,13.77,10,10/18/2024
27762,38346,Coursera,2.2,4,2/17/2020
27763,38348,Coursera,21.6,14,11/3/2020
27764,38350,Udemy,19.88,1,3/9/2020
27765,38351,FutureLearn,7.43,1,2/24/2022
27766,38352,Udemy,12.05,12,6/15/2021
27767,38353,FutureLearn,15.08,5,1/10/2021
27768,38354,Coursera,15.58,11,1/8/2020
27769,38355,FutureLearn,4.96,10,5/24/2020
27770,38359,LinkedIn Learning,15.99,11,10/3/2020
27771,38361,Coursera,3.58,14,7/20/2021
27772,38362,edX,18.28,16,4/7/2020
27773,38363,edX,20.09,3,6/5/2024
27774,38364,Coursera,8.02,5,6/9/2021
27775,38365,Coursera,5.43,15,2/18/2020
27776,38366,LinkedIn Learning,10.69,9,7/12/2022
27777,38368,Coursera,12.26,7,8/8/2022
27778,38369,edX,11.66,12,7/1/2023
27779,38371,FutureLearn,7.59,1,5/2/2021
27780,38372,Udemy,17.94,8,12/29/2023
27781,38373,edX,2.29,11,1/17/2022
27782,38375,Udemy,13.77,7,10/6/2023
27783,38376,edX,2.76,5,10/29/2024
27784,38377,FutureLearn,8.81,6,3/2/2024
27785,38378,Coursera,21.11,10,11/15/2023
27786,38379,LinkedIn Learning,8.21,1,12/20/2021
27787,38381,LinkedIn Learning,10.56,9,10/23/2020
27788,38382,LinkedIn Learning,3.04,14,5/13/2022
27789,38384,FutureLearn,24.92,9,6/17/2023
27790,38386,edX,6.9,15,7/20/2023
27791,38392,edX,2.26,7,6/11/2023
27792,38393,FutureLearn,20.84,7,9/28/2024
27793,38394,FutureLearn,19.84,5,6/3/2024
27794,38395,FutureLearn,2.55,4,4/13/2024
27795,38397,Coursera,0.87,3,10/4/2024
27796,38398,edX,19.2,11,1/19/2024
27797,38399,Coursera,14.11,4,8/15/2020
27798,38401,Coursera,1.6,13,2/1/2022
27799,38403,FutureLearn,20.03,16,6/26/2022
27800,38405,LinkedIn Learning,11.11,1,5/28/2020
27801,38406,edX,22.09,16,11/15/2020
27802,38407,LinkedIn Learning,7.67,13,3/7/2023
27803,38408,Udemy,9.49,16,7/17/2023
27804,38409,LinkedIn Learning,13.43,3,5/11/2024
27805,38410,LinkedIn Learning,9.07,5,4/20/2024
27806,38411,Coursera,4.43,6,3/8/2023
27807,38412,LinkedIn Learning,21.26,9,5/30/2020
27808,38413,Coursera,12.81,7,10/24/2020
27809,38415,FutureLearn,4.02,1,5/13/2024
27810,38416,Coursera,18.25,5,11/10/2020
27811,38417,Udemy,9.75,2,11/10/2022
27812,38418,edX,3.62,5,12/12/2022
27813,38420,edX,19.33,16,2/16/2020
27814,38422,Udemy,8.58,10,6/11/2021
27815,38423,FutureLearn,18.83,16,11/20/2023
27816,38424,FutureLearn,19.43,12,10/4/2023
27817,38425,LinkedIn Learning,24.1,4,7/1/2022
27818,38426,Udemy,20.39,11,12/22/2020
27819,38428,LinkedIn Learning,16.92,13,11/23/2020
27820,38429,edX,11.41,3,5/11/2020
27821,38431,LinkedIn Learning,22.18,8,7/29/2021
27822,38433,FutureLearn,6.11,12,11/12/2022
27823,38434,edX,8.63,10,12/4/2023
27824,38435,FutureLearn,19.35,12,7/24/2022
27825,38436,edX,14.47,4,5/25/2020
27826,38437,Coursera,4.94,1,11/27/2020
27827,38438,Coursera,9.05,4,2/12/2021
27828,38440,FutureLearn,12,9,9/18/2020
27829,38441,Udemy,9.05,12,10/31/2020
27830,38442,Coursera,5.21,3,10/4/2021
27831,38443,LinkedIn Learning,17.84,14,6/12/2020
27832,38444,edX,3.75,14,11/16/2020
27833,38445,Coursera,7.49,9,12/15/2020
27834,38447,edX,24.91,13,12/31/2021
27835,38448,Coursera,6.59,15,2/25/2023
27836,38449,LinkedIn Learning,16.04,11,12/30/2021
27837,38450,FutureLearn,3.62,13,3/24/2021
27838,38452,edX,8.81,4,3/1/2022
27839,38453,Udemy,21.14,13,11/26/2021
27840,38454,edX,1.95,15,12/14/2024
27841,38455,LinkedIn Learning,24.75,9,2/8/2023
27842,38456,LinkedIn Learning,11.8,16,6/21/2020
27843,38457,edX,2.06,15,12/18/2023
27844,38458,FutureLearn,23.72,10,12/22/2022
27845,38459,FutureLearn,9.82,2,6/21/2021
27846,38460,FutureLearn,24.94,3,8/12/2023
27847,38461,Coursera,3.99,16,3/22/2022
27848,38462,LinkedIn Learning,7.97,14,3/4/2024
27849,38463,Coursera,14.61,14,3/15/2021
27850,38464,edX,5.63,3,8/25/2023
27851,38465,Coursera,2.24,14,8/16/2020
27852,38466,edX,20.24,6,11/7/2022
27853,38467,edX,15.71,5,8/31/2023
27854,38468,LinkedIn Learning,24.25,10,4/5/2023
27855,38469,LinkedIn Learning,13.63,5,11/4/2024
27856,38470,edX,20.55,2,6/27/2021
27857,38471,FutureLearn,17.74,10,9/24/2023
27858,38472,Udemy,19.21,6,5/1/2021
27859,38473,Udemy,11.47,5,1/12/2022
27860,38474,edX,0.79,8,3/28/2020
27861,38475,LinkedIn Learning,20.22,12,7/10/2024
27862,38476,Coursera,0.89,13,1/28/2021
27863,38479,Udemy,3.29,15,9/10/2022
27864,38480,Udemy,8.74,11,2/20/2022
27865,38481,FutureLearn,15.18,9,3/1/2024
27866,38483,Udemy,17.65,3,10/14/2020
27867,38484,Coursera,21.18,2,7/14/2022
27868,38485,Coursera,4.67,10,9/18/2022
27869,38488,FutureLearn,6.29,11,4/23/2021
27870,38489,LinkedIn Learning,18.57,3,6/28/2021
27871,38490,LinkedIn Learning,15.87,8,9/3/2020
27872,38493,LinkedIn Learning,23.03,7,4/17/2021
27873,38495,Udemy,19.27,12,9/2/2022
27874,38497,Coursera,5.71,15,8/23/2024
27875,38498,Coursera,23.25,4,4/30/2022
27876,38499,edX,1.6,10,1/4/2023
27877,38500,Udemy,4.89,2,1/22/2024
27878,38502,edX,20.59,5,3/30/2020
27879,38504,Udemy,16.47,6,12/30/2020
27880,38505,Coursera,4.99,13,7/21/2022
27881,38507,Coursera,7.07,4,11/24/2024
27882,38508,Coursera,23.15,10,10/31/2023
27883,38509,Coursera,10.52,9,8/7/2023
27884,38511,Udemy,10.57,9,4/9/2020
27885,38512,Udemy,0.28,3,7/14/2020
27886,38513,edX,6.37,16,11/28/2023
27887,38517,Coursera,22.88,14,3/22/2021
27888,38520,LinkedIn Learning,9.29,10,12/28/2023
27889,38522,Udemy,4.49,16,10/22/2020
27890,38523,LinkedIn Learning,17.83,8,1/29/2020
27891,38525,Coursera,4.89,2,6/17/2023
27892,38528,LinkedIn Learning,5.28,12,12/26/2022
27893,38529,FutureLearn,22.63,4,12/31/2022
27894,38530,edX,10.09,1,9/27/2020
27895,38532,Udemy,11.58,15,9/13/2021
27896,38534,edX,22.03,6,9/28/2020
27897,38535,Udemy,24.89,15,12/19/2022
27898,38536,edX,18.55,3,5/15/2020
27899,38537,Udemy,20.76,7,7/17/2021
27900,38541,LinkedIn Learning,24.76,13,4/23/2024
27901,38542,Udemy,21.35,4,4/26/2021
27902,38543,LinkedIn Learning,17.25,5,2/22/2021
27903,38546,Udemy,8.76,11,12/22/2024
27904,38547,Udemy,0.8,4,10/15/2020
27905,38548,Coursera,10.36,7,1/13/2022
27906,38549,LinkedIn Learning,22.98,4,8/26/2021
27907,38550,Coursera,9.61,15,7/23/2021
27908,38551,edX,22.66,11,12/12/2023
27909,38553,LinkedIn Learning,0.52,9,4/5/2020
27910,38554,LinkedIn Learning,14.87,1,1/3/2021
27911,38555,FutureLearn,21.94,16,8/8/2023
27912,38558,edX,5.84,7,1/27/2020
27913,38559,LinkedIn Learning,23.91,13,12/1/2022
27914,38560,edX,5.31,8,1/3/2024
27915,38561,edX,13.82,14,2/5/2024
27916,38562,Coursera,3.93,7,9/27/2022
27917,38564,Coursera,1.14,3,9/16/2020
27918,38565,LinkedIn Learning,19.67,13,3/5/2021
27919,38566,FutureLearn,15.55,16,2/8/2021
27920,38567,edX,9.52,14,8/3/2020
27921,38568,edX,17.67,8,9/2/2020
27922,38569,Udemy,20.57,4,10/29/2023
27923,38570,Coursera,11.58,6,4/25/2020
27924,38572,Udemy,21.72,7,2/20/2020
27925,38573,FutureLearn,18.99,13,4/21/2023
27926,38575,edX,14,7,10/8/2021
27927,38576,Coursera,7.27,13,2/4/2020
27928,38577,Coursera,1.17,3,5/15/2021
27929,38578,edX,9.26,4,6/21/2020
27930,38579,LinkedIn Learning,21.77,7,2/28/2022
27931,38581,Coursera,15.15,9,3/13/2021
27932,38582,FutureLearn,19.61,6,10/19/2023
27933,38584,Coursera,5.22,11,5/6/2023
27934,38587,Coursera,5.7,9,9/21/2022
27935,38589,edX,5.31,14,8/25/2021
27936,38591,Coursera,22.01,2,5/19/2021
27937,38592,FutureLearn,2.5,5,9/15/2020
27938,38593,edX,13.37,9,1/7/2020
27939,38594,LinkedIn Learning,5.13,13,10/7/2024
27940,38598,Udemy,8.88,10,2/13/2022
27941,38599,Coursera,22.77,16,7/7/2022
27942,38600,edX,1.88,13,10/4/2021
27943,38603,edX,21.32,3,4/6/2020
27944,38604,Udemy,18.93,4,11/17/2020
27945,38605,edX,13.9,4,3/20/2021
27946,38609,LinkedIn Learning,19.38,16,9/3/2021
27947,38610,Udemy,18.33,1,12/15/2020
27948,38612,LinkedIn Learning,12.23,6,10/25/2021
27949,38614,Udemy,21.23,13,6/17/2023
27950,38615,FutureLearn,1.71,7,8/12/2023
27951,38616,edX,20.02,4,7/2/2021
27952,38618,edX,2.27,6,10/9/2022
27953,38619,LinkedIn Learning,10.83,13,3/11/2022
27954,38620,Coursera,0.15,11,1/23/2022
27955,38621,Coursera,10.05,5,2/10/2022
27956,38622,edX,21.64,10,11/30/2021
