FreeLance_ID,St_ID,Platform,Payment,Duration,Date,Job_Description,Tools
33045,35670,PeoplePerHour,36.34,6,5/9/2024,Data analysis with Python,Python
33046,35671,Toptal,281.78,7,10/11/2022,Data analysis with Python,Tableau
33047,35672,PeoplePerHour,165.89,6,1/9/2020,Backend API development,Tableau
33048,35673,Upwork,12.94,6,12/26/2021,Automated report building,JavaScript
33049,35674,Freelancer,72.09,6,8/11/2021,Data visualization project,Python
33050,35675,Freelancer,187.34,4,11/28/2024,Web scraping service,JavaScript
33051,35676,Fiverr,102.37,5,7/23/2022,Data visualization project,Power BI
33052,35677,Freelancer,140.22,6,5/1/2022,Dashboard in Power BI,Tableau
33053,35679,Toptal,134.82,6,3/2/2021,Backend API development,Tableau
33054,35680,Fiverr,285.73,6,8/11/2024,Machine learning script,C++
33055,35681,Upwork,26.99,6,8/4/2021,Dashboard in Power BI,Python
33056,35682,Fiverr,200.07,6,8/10/2020,Dashboard in Power BI,Python
33057,35683,PeoplePerHour,83.65,4,2/17/2021,Machine learning script,C++
33058,35684,Fiverr,203.31,6,5/19/2021,Data analysis with Python,C++
33059,35685,Toptal,4.52,5,5/27/2022,Automated report building,Power BI
33060,35687,Freelancer,167.74,5,7/4/2024,Data visualization project,Tableau
33061,35688,PeoplePerHour,96.81,7,6/2/2021,Machine learning script,Power BI
33062,35689,PeoplePerHour,158.38,7,8/1/2022,Web scraping service,C++
33063,35690,Fiverr,16.57,7,12/4/2023,Machine learning script,JavaScript
33064,35691,Upwork,204.83,5,5/8/2024,ETL pipeline creation,Power BI
33065,35692,Freelancer,197.68,7,7/22/2020,Data analysis with Python,Excel
33066,35693,Toptal,28.99,7,6/26/2021,Data analysis with Python,Excel
33067,35694,Freelancer,162.95,4,4/12/2022,Backend API development,Excel
33068,35695,Fiverr,145.28,5,7/8/2021,Bug fixing and testing,R
33069,35696,Freelancer,23.38,5,12/1/2021,Web scraping service,Tableau
33070,35697,Fiverr,48.7,3,9/23/2023,Automated report building,C++
33071,35699,Upwork,103.19,6,5/24/2021,Web scraping service,Power BI
33072,35700,Freelancer,27.68,6,3/29/2023,Bug fixing and testing,JavaScript
33073,35701,PeoplePerHour,263.28,6,3/14/2023,Automated report building,C++
33074,35702,Upwork,292.22,4,6/1/2024,ETL pipeline creation,Excel
33075,35703,Toptal,244.04,7,11/23/2022,Data visualization project,Python
33076,35704,Fiverr,182.73,4,7/26/2024,Backend API development,JavaScript
33077,35705,Toptal,65.02,3,12/20/2023,Data analysis with Python,C++
33078,35706,Fiverr,52.39,5,7/10/2022,Machine learning script,Power BI
33079,35707,PeoplePerHour,217.02,5,2/22/2023,ETL pipeline creation,Excel
33080,35708,Freelancer,127.16,6,3/26/2023,Statistical data analysis,Tableau
33081,35709,Upwork,104.73,6,5/12/2021,Web scraping service,Tableau
33082,35710,PeoplePerHour,184.68,7,8/14/2020,Machine learning script,R
33083,35711,PeoplePerHour,255.8,4,6/13/2020,Machine learning script,SQL
33084,35712,Freelancer,236.73,5,11/10/2021,Web scraping service,SQL
33085,35714,PeoplePerHour,227.45,5,3/11/2023,Statistical data analysis,Python
33086,35715,Fiverr,16.91,3,7/30/2022,Dashboard in Power BI,Excel
33087,35716,Freelancer,245.17,4,4/7/2020,Data visualization project,Tableau
33088,35718,Fiverr,161.59,6,6/13/2020,Data visualization project,JavaScript
33089,35719,Freelancer,193.52,7,8/29/2024,Backend API development,Excel
33090,35720,Freelancer,86.5,4,6/20/2021,Machine learning script,Tableau
33091,35721,PeoplePerHour,67.8,5,4/17/2024,Machine learning script,JavaScript
33092,35722,PeoplePerHour,259.91,5,4/12/2022,Data analysis with Python,JavaScript
33093,35723,Freelancer,138.58,7,12/13/2021,Bug fixing and testing,SQL
33094,35725,PeoplePerHour,120.95,5,9/8/2024,Data analysis with Python,JavaScript
33095,35726,Fiverr,134.17,6,9/6/2024,Dashboard in Power BI,JavaScript
33096,35729,Upwork,42.81,6,12/14/2020,Automated report building,C++
33097,35730,Fiverr,14,4,10/5/2023,Data visualization project,C++
33098,35731,PeoplePerHour,235.73,3,1/8/2020,Web scraping service,JavaScript
33099,35732,Freelancer,42.27,5,3/11/2023,Data analysis with Python,Python
33100,35733,Upwork,283.92,3,3/28/2021,Bug fixing and testing,R
33101,35734,PeoplePerHour,168.89,3,1/19/2024,Data analysis with Python,SQL
33102,35735,Fiverr,107.77,3,7/5/2022,Web scraping service,C++
33103,35736,PeoplePerHour,145.55,3,1/2/2024,Data visualization project,Python
33104,35737,Upwork,283.65,3,9/20/2021,Automated report building,Python
33105,35738,Toptal,141.64,6,5/26/2023,Data analysis with Python,R
33106,35739,Toptal,248.57,3,11/8/2020,Machine learning script,C++
33107,35740,PeoplePerHour,151.14,4,2/12/2024,Backend API development,SQL
33108,35741,Toptal,208.7,6,7/22/2021,Data analysis with Python,JavaScript
33109,35742,Fiverr,262.88,5,10/10/2020,Data visualization project,SQL
33110,35744,Upwork,61.6,3,1/1/2020,Data analysis with Python,R
33111,35745,Toptal,22.63,7,3/21/2023,Machine learning script,SQL
33112,35746,Upwork,236.44,3,7/4/2021,Statistical data analysis,JavaScript
33113,35747,Fiverr,123.26,7,2/14/2024,Machine learning script,C++
33114,35748,Fiverr,80.29,7,10/19/2022,Machine learning script,R
33115,35749,Freelancer,13.61,3,3/6/2020,Dashboard in Power BI,Tableau
33116,35751,Fiverr,82.98,5,1/11/2023,Data analysis with Python,Tableau
33117,35752,Upwork,299.76,4,7/26/2020,Machine learning script,SQL
33118,35753,Fiverr,108.52,7,10/6/2024,Backend API development,Excel
33119,35754,PeoplePerHour,138.43,6,12/17/2024,Machine learning script,SQL
33120,35755,Toptal,53.29,3,4/12/2022,Backend API development,JavaScript
33121,35756,Freelancer,173.36,4,11/27/2021,Web scraping service,Tableau
33122,35757,Freelancer,120.85,4,10/14/2024,Machine learning script,Excel
33123,35758,PeoplePerHour,186.08,7,1/5/2020,Statistical data analysis,Python
33124,35759,Upwork,167.18,4,7/21/2020,Dashboard in Power BI,C++
33125,35760,Toptal,2.12,4,6/25/2024,Dashboard in Power BI,Python
33126,35761,Toptal,275.17,4,5/10/2023,Dashboard in Power BI,Power BI
33127,35762,Upwork,183.86,4,4/26/2021,Data analysis with Python,Python
33128,35763,PeoplePerHour,34.11,5,8/24/2021,Web scraping service,SQL
33129,35764,Toptal,234.8,4,10/17/2020,Bug fixing and testing,C++
33130,35765,Fiverr,93.97,6,9/27/2023,Bug fixing and testing,Power BI
33131,35766,Toptal,233.81,7,11/23/2024,Data analysis with Python,Python
33132,35767,Freelancer,28.34,5,3/8/2024,Data visualization project,Excel
33133,35768,Upwork,51.46,6,7/4/2020,Dashboard in Power BI,Excel
33134,35769,Toptal,70.43,6,2/28/2023,Bug fixing and testing,Python
33135,35770,Toptal,67.58,5,10/29/2020,Bug fixing and testing,R
33136,35771,Freelancer,179.74,7,7/2/2023,ETL pipeline creation,Power BI
33137,35772,Freelancer,58,4,11/3/2024,Data visualization project,Tableau
33138,35773,Toptal,287.98,5,9/17/2022,Bug fixing and testing,R
33139,35774,PeoplePerHour,158.52,6,2/4/2024,Statistical data analysis,SQL
33140,35775,Fiverr,112.42,5,1/20/2020,Statistical data analysis,SQL
33141,35776,Toptal,4.54,5,4/10/2024,ETL pipeline creation,Excel
33142,35777,PeoplePerHour,65.67,3,6/1/2022,Automated report building,Power BI
33143,35778,PeoplePerHour,258.1,3,11/25/2023,ETL pipeline creation,R
33144,35779,PeoplePerHour,259.36,5,2/5/2020,Web scraping service,Tableau
33145,35780,PeoplePerHour,43.07,5,10/15/2021,Machine learning script,C++
33146,35781,PeoplePerHour,95,4,6/17/2024,Backend API development,C++
33147,35782,Fiverr,31.01,6,5/8/2021,Automated report building,C++
33148,35783,Freelancer,11.89,6,5/19/2021,Automated report building,R
33149,35784,Freelancer,106.62,7,10/15/2023,Statistical data analysis,C++
33150,35785,PeoplePerHour,275.72,4,5/18/2020,Backend API development,SQL
33151,35786,Upwork,193.22,3,8/5/2023,ETL pipeline creation,C++
33152,35787,Freelancer,236.41,5,11/17/2024,Automated report building,SQL
33153,35788,Fiverr,87.02,7,6/13/2022,Statistical data analysis,Tableau
33154,35789,Toptal,97.1,3,3/10/2021,Web scraping service,JavaScript
33155,35790,PeoplePerHour,2.66,3,5/24/2020,Bug fixing and testing,JavaScript
33156,35791,Upwork,146.13,4,10/16/2023,Automated report building,C++
33157,35792,Fiverr,185.41,4,1/30/2022,Backend API development,JavaScript
33158,35793,Freelancer,168.63,7,1/18/2024,Dashboard in Power BI,C++
33159,35794,Fiverr,256.36,3,7/28/2024,Backend API development,Power BI
33160,35795,Freelancer,222.88,4,8/12/2020,Data analysis with Python,JavaScript
33161,35797,Freelancer,4.15,7,1/25/2021,Backend API development,SQL
33162,35798,PeoplePerHour,118.04,7,6/16/2021,Data analysis with Python,Tableau
33163,35799,PeoplePerHour,148.63,6,1/19/2022,Web scraping service,Power BI
33164,35800,Freelancer,238.31,5,12/30/2023,ETL pipeline creation,SQL
33165,35801,Upwork,174.6,5,6/11/2020,Machine learning script,JavaScript
33166,35802,Fiverr,262.63,4,7/1/2020,Statistical data analysis,JavaScript
33167,35803,Freelancer,195.09,5,5/28/2022,Data analysis with Python,C++
33168,35804,Fiverr,72.69,5,6/25/2024,Machine learning script,Python
33169,35805,Toptal,135.39,5,3/27/2020,Machine learning script,Python
33170,35806,Fiverr,257.8,5,10/29/2020,ETL pipeline creation,Excel
33171,35807,Freelancer,107.94,3,1/8/2022,Machine learning script,Excel
33172,35808,Fiverr,100.13,4,8/5/2022,Data analysis with Python,R
33173,35809,Freelancer,65.33,4,3/10/2021,Data analysis with Python,SQL
33174,35810,Fiverr,208.54,7,10/1/2024,Automated report building,Excel
33175,35812,Toptal,41.05,3,1/3/2024,Web scraping service,R
33176,35813,Toptal,20.12,3,3/22/2020,Dashboard in Power BI,Python
33177,35814,Upwork,283.9,4,7/10/2024,Automated report building,Python
33178,35816,Toptal,145.7,6,10/14/2020,Automated report building,Excel
33179,35817,Upwork,295.65,3,11/8/2020,Web scraping service,Excel
33180,35818,Freelancer,269.93,3,8/3/2023,Data visualization project,C++
33181,35819,Upwork,52.38,6,7/19/2023,Bug fixing and testing,Power BI
33182,35820,Toptal,64.57,7,10/28/2022,Data analysis with Python,Power BI
33183,35821,PeoplePerHour,294.57,4,5/13/2020,Automated report building,Python
33184,35822,Toptal,6.08,3,3/10/2024,Machine learning script,JavaScript
33185,35823,Freelancer,259.65,7,1/19/2022,Statistical data analysis,Excel
33186,35824,Upwork,251.68,3,9/3/2020,Data analysis with Python,C++
33187,35825,PeoplePerHour,53.92,5,7/5/2023,Backend API development,Excel
33188,35826,Upwork,16.97,5,1/14/2021,Bug fixing and testing,Python
33189,35827,Upwork,276.17,3,3/3/2023,Dashboard in Power BI,Python
33190,35828,Upwork,190.66,6,11/6/2023,Dashboard in Power BI,R
33191,35829,Toptal,34.51,6,12/1/2020,Data analysis with Python,SQL
33192,35830,Upwork,121.73,4,12/27/2024,Web scraping service,R
33193,35831,Fiverr,107.96,3,11/22/2021,Automated report building,C++
33194,35833,Upwork,170.8,3,10/5/2020,Web scraping service,Tableau
33195,35834,Upwork,13.67,5,7/24/2020,Backend API development,R
33196,35835,Toptal,43.81,6,8/17/2023,Backend API development,Python
33197,35836,Freelancer,185.53,5,1/11/2022,Statistical data analysis,SQL
33198,35837,Fiverr,210.91,3,8/6/2021,Web scraping service,Excel
33199,35838,Upwork,200.54,3,1/13/2020,Statistical data analysis,Python
33200,35839,PeoplePerHour,49.22,5,3/17/2022,Bug fixing and testing,Tableau
33201,35840,Fiverr,59,4,7/4/2024,Machine learning script,Python
33202,35842,PeoplePerHour,95.95,3,11/27/2020,Bug fixing and testing,JavaScript
33203,35844,PeoplePerHour,298.13,6,5/8/2024,Automated report building,Python
33204,35845,Upwork,268.56,3,6/19/2024,Statistical data analysis,Excel
33205,35846,Toptal,155.3,6,6/28/2024,Machine learning script,JavaScript
33206,35847,Toptal,235.43,4,4/4/2021,Statistical data analysis,Python
33207,35848,PeoplePerHour,67.73,7,12/25/2023,Data visualization project,Tableau
33208,35849,Upwork,279.2,7,5/25/2023,Machine learning script,Excel
33209,35850,PeoplePerHour,140.12,4,3/26/2023,Statistical data analysis,Power BI
33210,35851,Freelancer,270.25,5,9/21/2022,Backend API development,C++
33211,35852,Freelancer,86.85,3,7/3/2023,Statistical data analysis,Excel
33212,35853,Freelancer,47.19,4,1/12/2023,Backend API development,Excel
33213,35854,Upwork,31.59,3,2/11/2022,Data visualization project,R
33214,35855,Upwork,32.68,7,2/21/2022,Data analysis with Python,SQL
33215,35856,Freelancer,142.07,5,2/14/2021,Web scraping service,Python
33216,35857,Freelancer,266.61,5,12/20/2022,Machine learning script,Excel
33217,35859,Upwork,94.53,3,3/1/2021,Statistical data analysis,SQL
33218,35860,PeoplePerHour,229.29,5,5/24/2024,Data visualization project,Tableau
33219,35861,Upwork,128.89,4,1/23/2022,ETL pipeline creation,Power BI
33220,35862,Upwork,158.77,4,1/16/2020,Backend API development,Tableau
33221,35864,PeoplePerHour,26.5,4,6/17/2024,Bug fixing and testing,Tableau
33222,35865,Toptal,135.77,6,7/11/2023,Data analysis with Python,R
33223,35866,Upwork,55.23,7,12/22/2024,Data visualization project,Excel
33224,35868,Toptal,145.77,4,11/29/2024,Dashboard in Power BI,JavaScript
33225,35869,Upwork,48.2,7,5/29/2023,Automated report building,Excel
33226,35870,Fiverr,185.61,7,1/9/2020,ETL pipeline creation,JavaScript
33227,35871,Fiverr,275.55,5,3/16/2021,Machine learning script,R
33228,35872,Fiverr,46.68,4,12/3/2021,ETL pipeline creation,R
33229,35873,PeoplePerHour,107.11,6,9/21/2020,Machine learning script,Excel
33230,35874,PeoplePerHour,134.07,6,12/20/2024,ETL pipeline creation,C++
33231,35875,Fiverr,149.26,7,12/28/2022,Dashboard in Power BI,Excel
33232,35876,Upwork,255.29,5,10/13/2022,Backend API development,SQL
33233,35877,Fiverr,123.69,4,5/14/2023,Automated report building,Power BI
33234,35878,Freelancer,36.13,5,5/20/2022,Machine learning script,C++
33235,35880,Freelancer,62.82,5,11/1/2023,ETL pipeline creation,Power BI
33236,35881,Toptal,133.14,4,2/18/2021,Web scraping service,C++
33237,35882,Toptal,233.48,4,11/10/2023,Machine learning script,SQL
33238,35883,Toptal,20.41,6,3/4/2021,Data visualization project,Excel
33239,35884,Fiverr,177.35,6,9/21/2022,Data visualization project,SQL
33240,35885,PeoplePerHour,73.28,3,9/11/2022,Bug fixing and testing,Tableau
33241,35887,Upwork,154.53,5,8/1/2020,Data visualization project,Excel
33242,35888,PeoplePerHour,81.57,6,10/14/2024,Bug fixing and testing,Python
33243,35889,Toptal,181.19,7,10/5/2020,Dashboard in Power BI,C++
33244,35890,Toptal,132.36,4,8/19/2023,Dashboard in Power BI,Excel
33245,35891,Toptal,27.59,5,1/8/2022,Data visualization project,Excel
33246,35892,PeoplePerHour,281.02,7,4/13/2022,Bug fixing and testing,JavaScript
33247,35893,PeoplePerHour,235.12,6,1/22/2022,Machine learning script,R
33248,35894,Fiverr,186.96,4,8/10/2023,Statistical data analysis,Excel
33249,35895,Upwork,156.73,3,2/25/2022,Machine learning script,JavaScript
33250,35896,Freelancer,128.97,4,8/18/2021,Bug fixing and testing,JavaScript
33251,35897,Toptal,56.54,6,9/27/2021,Statistical data analysis,JavaScript
33252,35898,Upwork,148.27,6,1/26/2020,Automated report building,Python
33253,35899,Toptal,14.16,5,6/5/2023,Data analysis with Python,R
33254,35900,Upwork,242.52,4,1/19/2021,Backend API development,C++
33255,35901,PeoplePerHour,193.51,5,7/17/2022,Statistical data analysis,R
33256,35902,Toptal,164.2,6,3/26/2023,Automated report building,R
33257,35903,Toptal,81.05,3,12/21/2022,Machine learning script,C++
33258,35904,Fiverr,24.6,7,7/2/2023,Backend API development,SQL
33259,35905,Toptal,89.02,7,7/3/2023,Web scraping service,JavaScript
33260,35906,Freelancer,186.34,7,9/25/2021,Data visualization project,Tableau
33261,35908,Toptal,150.9,5,9/17/2021,Dashboard in Power BI,JavaScript
33262,35909,Upwork,207.69,5,9/2/2023,Backend API development,SQL
33263,35910,Toptal,93.42,5,2/21/2022,ETL pipeline creation,Excel
33264,35911,Toptal,8.94,5,7/27/2024,Web scraping service,Tableau
33265,35912,Fiverr,240.91,3,10/14/2020,Automated report building,R
33266,35913,Upwork,5.92,7,9/2/2021,Automated report building,R
33267,35914,Freelancer,284.55,7,6/25/2023,Machine learning script,SQL
33268,35915,Freelancer,287.97,3,8/20/2024,Data visualization project,JavaScript
33269,35916,Toptal,17.79,3,6/16/2023,ETL pipeline creation,C++
33270,35917,Fiverr,295.47,6,9/14/2020,Bug fixing and testing,Excel
33271,35918,PeoplePerHour,50.06,5,10/8/2024,Data analysis with Python,C++
33272,35919,PeoplePerHour,1.16,5,11/18/2022,Data visualization project,SQL
33273,35920,Toptal,110.86,4,9/17/2020,Backend API development,C++
33274,35921,Freelancer,265.13,4,12/3/2021,ETL pipeline creation,R
33275,35923,Upwork,132.92,6,2/16/2021,Data analysis with Python,SQL
33276,35924,PeoplePerHour,11.48,7,7/5/2022,Web scraping service,C++
33277,35925,Toptal,98.57,3,12/18/2023,Data analysis with Python,Tableau
33278,35926,Upwork,237.4,4,9/11/2024,Dashboard in Power BI,R
33279,35928,PeoplePerHour,123.84,5,1/19/2024,Backend API development,R
33280,35929,Freelancer,161.97,4,10/1/2022,ETL pipeline creation,JavaScript
33281,35931,Fiverr,158.03,7,6/16/2021,Dashboard in Power BI,Tableau
33282,35932,Upwork,243.51,6,7/25/2024,Bug fixing and testing,C++
33283,35933,Freelancer,93.67,4,4/27/2020,Data analysis with Python,C++
33284,35934,Toptal,69.56,3,6/8/2022,Backend API development,Python
33285,35935,Toptal,127.51,6,1/1/2024,Backend API development,SQL
33286,35936,Freelancer,277.04,6,2/20/2022,Bug fixing and testing,Power BI
33287,35937,Upwork,65.69,5,1/9/2024,Data analysis with Python,SQL
33288,35940,Upwork,287.69,7,4/17/2020,Machine learning script,R
33289,35942,Freelancer,94.44,7,5/13/2021,Bug fixing and testing,Python
33290,35943,Upwork,254.16,3,5/2/2024,Statistical data analysis,Excel
33291,35944,Freelancer,218.92,7,5/15/2023,ETL pipeline creation,Python
33292,35945,Fiverr,78.16,7,6/18/2024,Dashboard in Power BI,JavaScript
33293,35946,Fiverr,294.14,4,7/27/2021,Bug fixing and testing,Python
33294,35947,PeoplePerHour,239.57,5,3/3/2024,Web scraping service,Excel
33295,35948,PeoplePerHour,53.46,4,6/21/2020,Machine learning script,Excel
33296,35949,Fiverr,115.79,7,4/4/2020,Backend API development,SQL
33297,35950,PeoplePerHour,62.95,6,3/24/2021,Machine learning script,JavaScript
33298,35951,PeoplePerHour,36.42,4,10/21/2021,Dashboard in Power BI,Python
33299,35952,Upwork,40.35,3,11/23/2022,Data visualization project,SQL
33300,35953,PeoplePerHour,123.36,5,3/13/2023,Web scraping service,JavaScript
33301,35954,PeoplePerHour,186.62,6,8/27/2021,Web scraping service,JavaScript
